0.000000	0.000000	10.000000	0.000000	98.000000
0.000000	0.014286	9.999000	-0.140000	98.000000
0.014286	0.028571	9.996000	-0.280000	98.000000
0.028571	0.042857	9.991000	-0.420000	98.000000
0.042857	0.057143	9.984000	-0.560000	98.000000
0.057143	0.071429	9.975000	-0.700000	98.000000
0.071429	0.085714	9.964000	-0.840000	98.000000
0.085714	0.100000	9.951000	-0.980000	98.000000
0.100000	0.114286	9.936000	-1.120000	98.000000
0.114286	0.128571	9.919000	-1.260000	98.000000
0.128571	0.142857	9.900000	-1.400000	98.000000
0.142857	0.157143	9.879000	-1.540000	98.000000
0.157143	0.171429	9.856000	-1.680000	98.000000
0.171429	0.185714	9.831000	-1.820000	98.000000
0.185714	0.200000	9.804000	-1.960000	98.000000
0.200000	0.214286	9.775000	-2.100000	98.000000
0.214286	0.228571	9.744000	-2.240000	98.000000
0.228571	0.242857	9.711000	-2.380000	98.000000
0.242857	0.257143	9.676000	-2.520000	98.000000
0.257143	0.271429	9.639000	-2.660000	98.000000
0.271429	0.285714	9.600000	-2.800000	98.000000
0.285714	0.300000	9.559000	-2.940000	98.000000
0.300000	0.314286	9.516000	-3.080000	98.000000
0.314286	0.328571	9.471000	-3.220000	98.000000
0.328571	0.342857	9.424000	-3.360000	98.000000
0.342857	0.357143	9.375000	-3.500000	98.000000
0.357143	0.371429	9.324000	-3.640000	98.000000
0.371429	0.385714	9.271000	-3.780000	98.000000
0.385714	0.400000	9.216000	-3.920000	98.000000
0.400000	0.414286	9.159000	-4.060000	98.000000
0.414286	0.428571	9.100000	-4.200000	98.000000
0.428571	0.442857	9.039000	-4.340000	98.000000
0.442857	0.457143	8.976000	-4.480000	98.000000
0.457143	0.471429	8.911000	-4.620000	98.000000
0.471429	0.485714	8.844000	-4.760000	98.000000
0.485714	0.500000	8.775000	-4.900000	98.000000
0.500000	0.514286	8.704000	-5.040000	98.000000
0.514286	0.528571	8.631000	-5.180000	98.000000
0.528571	0.542857	8.556000	-5.320000	98.000000
0.542857	0.557143	8.479000	-5.460000	98.000000
0.557143	0.571429	8.400000	-5.600000	98.000000
0.571429	0.585714	8.319000	-5.740000	98.000000
0.585714	0.600000	8.236000	-5.880000	98.000000
0.600000	0.614286	8.151000	-6.020000	98.000000
0.614286	0.628571	8.064000	-6.160000	98.000000
0.628571	0.642857	7.975000	-6.300000	98.000000
0.642857	0.657143	7.884000	-6.440000	98.000000
0.657143	0.671429	7.791000	-6.580000	98.000000
0.671429	0.685714	7.696000	-6.720000	98.000000
0.685714	0.700000	7.599000	-6.860000	98.000000
0.700000	0.714286	7.500000	-7.000000	98.000000
0.714286	0.728571	7.399000	-7.140000	98.000000
0.728571	0.742857	7.296000	-7.280000	98.000000
0.742857	0.757143	7.191000	-7.420000	98.000000
0.757143	0.771429	7.084000	-7.560000	98.000000
0.771429	0.785714	6.975000	-7.700000	98.000000
0.785714	0.800000	6.864000	-7.840000	98.000000
0.800000	0.814286	6.751000	-7.980000	98.000000
0.814286	0.828571	6.636000	-8.120000	98.000000
0.828571	0.842857	6.519000	-8.260000	98.000000
0.842857	0.857143	6.400000	-8.400000	98.000000
0.857143	0.871429	6.279000	-8.540000	98.000000
0.871429	0.885714	6.156000	-8.680000	98.000000
0.885714	0.900000	6.031000	-8.820000	98.000000
0.900000	0.914286	5.904000	-8.960000	98.000000
0.914286	0.928571	5.775000	-9.100000	98.000000
0.928571	0.942857	5.644000	-9.240000	98.000000
0.942857	0.957143	5.511000	-9.380000	98.000000
0.957143	0.971429	5.376000	-9.520000	98.000000
0.971429	0.985714	5.239000	-9.660000	98.000000
0.985714	1.000000	5.100000	-9.800000	98.000000
1.000000	1.014286	4.959000	-9.940000	98.000000
1.014286	1.028571	4.816000	-10.080000	98.000000
1.028571	1.042857	4.671000	-10.220000	98.000000
1.042857	1.057143	4.524000	-10.360000	98.000000
1.057143	1.071429	4.375000	-10.500000	98.000000
1.071429	1.085714	4.224000	-10.640000	98.000000
1.085714	1.100000	4.071000	-10.780000	98.000000
1.100000	1.114286	3.916000	-10.920000	98.000000
1.114286	1.128571	3.759000	-11.060000	98.000000
1.128571	1.142857	3.600000	-11.200000	98.000000
1.142857	1.157143	3.439000	-11.340000	98.000000
1.157143	1.171429	3.276000	-11.480000	98.000000
1.171429	1.185714	3.111000	-11.620000	98.000000
1.185714	1.200000	2.944000	-11.760000	98.000000
1.200000	1.214286	2.775000	-11.900000	98.000000
1.214286	1.228571	2.604000	-12.040000	98.000000
1.228571	1.242857	2.431000	-12.180000	98.000000
1.242857	1.257143	2.256000	-12.320000	98.000000
1.257143	1.271429	2.079000	-12.460000	98.000000
1.271429	1.285714	1.900000	-12.600000	98.000000
1.285714	1.300000	1.719000	-12.740000	98.000000
1.300000	1.314286	1.536000	-12.880000	98.000000
1.314286	1.328571	1.351000	-13.020000	98.000000
1.328571	1.342857	1.164000	-13.160000	98.000000
1.342857	1.357143	0.975000	-13.300000	98.000000
1.357143	1.371429	0.784000	-13.440000	98.000000
1.371429	1.385714	0.591000	-13.580000	98.000000
1.385714	1.400000	0.396000	-13.720000	98.000000
1.400000	1.414286	0.199000	-13.860000	98.000000
